Country,Admin1,SubDiv,Year,List,Cause,Sex,Frmat,IM_Frmat,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Deaths6,Deaths7,Deaths8,Deaths9,Deaths10,Deaths11,Deaths12,Deaths13,Deaths14,Deaths15,Deaths16,Deaths17,Deaths18,Deaths19,Deaths20,Deaths21,Deaths22,Deaths23,Deaths24,Deaths25,Deaths26,IM_Deaths1,IM_Deaths2,IM_Deaths3,IM_Deaths4
2180,,,1963,07A,A069,1,08,08,5,5,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,5,,,
2180,,,1963,07A,A069,2,08,08,4,4,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,4,,,
2180,,,1963,07A,A070,1,08,08,398,7,8,,,,10,,24,,32,,43,,62,,55,,155,,,,,,,2,7,,,
2180,,,1963,07A,A070,2,08,08,367,1,4,,,,4,,22,,21,,27,,43,,55,,189,,,,,,,1,1,,,
2180,,,1963,07A,A071,1,08,08,172,48,40,,,,24,,14,,17,,12,,8,,6,,3,,,,,,,0,48,,,
2180,,,1963,07A,A071,2,08,08,158,56,37,,,,15,,15,,13,,10,,2,,4,,6,,,,,,,0,56,,,
2180,,,1963,07A,A072,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A072,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A073,1,08,08,118,9,15,,,,12,,28,,15,,10,,8,,11,,10,,,,,,,0,9,,,
2180,,,1963,07A,A073,2,08,08,91,10,14,,,,12,,15,,14,,8,,6,,3,,8,,,,,,,1,10,,,
2180,,,1963,07A,A074,1,08,08,2,1,1,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,1,,,
2180,,,1963,07A,A074,2,08,08,2,0,1,,,,0,,0,,0,,0,,0,,1,,0,,,,,,,0,0,,,
2180,,,1963,07A,A075,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A075,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A076,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A076,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A077,1,08,08,4,0,1,,,,1,,0,,1,,1,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A077,2,08,08,2,1,0,,,,0,,1,,0,,0,,0,,0,,0,,,,,,,0,1,,,
2180,,,1963,07A,A078,1,08,08,146,22,13,,,,16,,9,,8,,9,,8,,18,,42,,,,,,,1,22,,,
2180,,,1963,07A,A078,2,08,08,128,26,15,,,,12,,6,,6,,7,,12,,13,,31,,,,,,,0,26,,,
2180,,,1963,07A,A079,1,08,08,10,0,0,,,,4,,2,,1,,0,,0,,0,,3,,,,,,,0,0,,,
2180,,,1963,07A,A079,2,08,08,27,0,2,,,,6,,7,,3,,2,,1,,2,,4,,,,,,,0,0,,,
2180,,,1963,07A,A080,1,08,08,32,0,0,,,,0,,4,,3,,2,,6,,8,,8,,,,,,,1,0,,,
2180,,,1963,07A,A080,2,08,08,52,0,1,,,,7,,8,,6,,2,,6,,9,,12,,,,,,,1,0,,,
2180,,,1963,07A,A081,1,08,08,205,3,6,,,,3,,3,,11,,11,,24,,53,,91,,,,,,,0,3,,,
2180,,,1963,07A,A081,2,08,08,159,1,1,,,,7,,2,,7,,10,,17,,22,,91,,,,,,,1,1,,,
2180,,,1963,07A,A082,1,08,08,418,14,21,,,,20,,19,,17,,29,,40,,57,,199,,,,,,,2,14,,,
2180,,,1963,07A,A082,2,08,08,493,21,35,,,,8,,23,,28,,30,,48,,49,,248,,,,,,,3,21,,,
2180,,,1963,07A,A083,1,08,08,66,0,0,,,,2,,1,,1,,8,,4,,12,,38,,,,,,,0,0,,,
2180,,,1963,07A,A083,2,08,08,96,0,2,,,,2,,6,,4,,5,,5,,10,,62,,,,,,,0,0,,,
2180,,,1963,07A,A084,1,08,08,44,0,0,,,,1,,2,,6,,5,,3,,6,,21,,,,,,,0,0,,,
2180,,,1963,07A,A084,2,08,08,53,0,0,,,,0,,1,,4,,2,,6,,13,,27,,,,,,,0,0,,,
2180,,,1963,07A,A085,1,08,08,73,3,2,,,,1,,1,,1,,3,,5,,10,,47,,,,,,,0,3,,,
2180,,,1963,07A,A085,2,08,08,67,2,1,,,,0,,1,,0,,0,,6,,8,,49,,,,,,,0,2,,,
2180,,,1963,07A,A086,1,08,08,92,3,4,,,,3,,14,,15,,12,,9,,11,,20,,,,,,,1,3,,,
2180,,,1963,07A,A086,2,08,08,87,2,3,,,,3,,16,,13,,13,,11,,9,,16,,,,,,,1,2,,,
2180,,,1963,07A,A087,1,08,08,78,16,24,,,,13,,3,,2,,6,,4,,3,,7,,,,,,,0,16,,,
2180,,,1963,07A,A087,2,08,08,74,17,19,,,,16,,9,,1,,1,,2,,4,,4,,,,,,,1,17,,,
2180,,,1963,07A,A088,1,08,08,1251,549,391,,,,90,,29,,15,,18,,16,,31,,103,,,,,,,9,549,,,
2180,,,1963,07A,A088,2,08,08,1294,474,438,,,,87,,30,,28,,20,,22,,34,,152,,,,,,,9,474,,,
2180,,,1963,07A,A089,1,08,08,27,0,3,,,,1,,1,,2,,3,,2,,1,,14,,,,,,,0,0,,,
2180,,,1963,07A,A089,2,08,08,36,4,3,,,,4,,3,,3,,2,,3,,3,,11,,,,,,,0,4,,,
2180,,,1963,07A,A090,1,08,08,872,360,230,,,,44,,17,,15,,15,,29,,37,,123,,,,,,,2,360,,,
2180,,,1963,07A,A090,2,08,08,900,372,245,,,,35,,15,,15,,16,,14,,28,,158,,,,,,,2,372,,,
2180,,,1963,07A,A091,1,08,08,684,39,46,,,,31,,51,,56,,59,,70,,110,,219,,,,,,,3,39,,,
2180,,,1963,07A,A091,2,08,08,620,40,38,,,,39,,50,,44,,62,,56,,81,,206,,,,,,,4,40,,,
2180,,,1963,07A,A092,1,08,08,240,154,72,,,,5,,0,,0,,0,,0,,2,,7,,,,,,,0,154,,,
2180,,,1963,07A,A092,2,08,08,236,146,72,,,,10,,0,,0,,1,,0,,1,,6,,,,,,,0,146,,,
2180,,,1963,07A,A093,1,08,08,2899,1864,844,,,,85,,13,,4,,2,,4,,14,,45,,,,,,,24,1864,,,
2180,,,1963,07A,A093,2,08,08,2559,1532,833,,,,98,,9,,6,,1,,6,,2,,51,,,,,,,21,1532,,,
2180,,,1963,07A,A094,1,08,08,1,0,1,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A094,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A095,1,08,08,6,0,1,,,,0,,0,,1,,2,,1,,0,,1,,,,,,,0,0,,,
2180,,,1963,07A,A095,2,08,08,2,0,1,,,,0,,0,,0,,1,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A096,1,08,08,8,0,1,,,,1,,0,,0,,0,,2,,0,,4,,,,,,,0,0,,,
2180,,,1963,07A,A096,2,08,08,1,0,0,,,,0,,0,,1,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A097,1,08,08,154,7,19,,,,10,,10,,14,,13,,12,,20,,47,,,,,,,2,7,,,
2180,,,1963,07A,A097,2,08,08,146,7,11,,,,5,,14,,14,,15,,13,,12,,55,,,,,,,0,7,,,
2180,,,1963,07A,A098,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A098,2,08,08,1,0,0,,,,0,,1,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A099,1,08,08,58,0,0,,,,1,,1,,2,,6,,14,,13,,21,,,,,,,0,0,,,
2180,,,1963,07A,A099,2,08,08,29,0,0,,,,0,,0,,3,,2,,5,,4,,15,,,,,,,0,0,,,
2180,,,1963,07A,A100,1,08,08,11,0,1,,,,0,,1,,1,,1,,1,,3,,3,,,,,,,0,0,,,
2180,,,1963,07A,A100,2,08,08,1,0,0,,,,0,,0,,0,,0,,0,,0,,1,,,,,,,0,0,,,
2180,,,1963,07A,A101,1,08,08,11,3,4,,,,1,,1,,0,,1,,0,,0,,1,,,,,,,0,3,,,
2180,,,1963,07A,A101,2,08,08,12,3,6,,,,1,,0,,0,,0,,0,,0,,2,,,,,,,0,3,,,
2180,,,1963,07A,A102,1,08,08,26,0,1,,,,6,,2,,6,,4,,2,,3,,2,,,,,,,0,0,,,
2180,,,1963,07A,A102,2,08,08,22,0,0,,,,6,,5,,0,,2,,2,,5,,2,,,,,,,0,0,,,
2180,,,1963,07A,A103,1,08,08,317,35,18,,,,16,,14,,26,,38,,46,,41,,83,,,,,,,0,35,,,
2180,,,1963,07A,A103,2,08,08,191,29,9,,,,7,,6,,11,,24,,24,,22,,58,,,,,,,1,29,,,
2180,,,1963,07A,A104,1,08,08,2791,1524,987,,,,79,,18,,18,,17,,25,,49,,67,,,,,,,7,1524,,,
2180,,,1963,07A,A104,2,08,08,2710,1354,1066,,,,66,,19,,22,,21,,27,,33,,94,,,,,,,8,1354,,,
2180,,,1963,07A,A105,1,08,08,104,0,0,,,,1,,5,,2,,13,,22,,27,,34,,,,,,,0,0,,,
2180,,,1963,07A,A105,2,08,08,56,1,2,,,,3,,2,,2,,5,,8,,14,,19,,,,,,,0,1,,,
2180,,,1963,07A,A106,1,08,08,64,2,0,,,,2,,2,,12,,6,,8,,9,,23,,,,,,,0,2,,,
2180,,,1963,07A,A106,2,08,08,70,0,0,,,,0,,4,,6,,10,,8,,9,,32,,,,,,,1,0,,,
2180,,,1963,07A,A107,1,08,08,870,193,255,,,,48,,34,,35,,32,,61,,82,,120,,,,,,,10,193,,,
2180,,,1963,07A,A107,2,08,08,826,190,231,,,,32,,26,,45,,45,,46,,54,,150,,,,,,,7,190,,,
2180,,,1963,07A,A108,1,08,08,41,5,13,,,,8,,3,,3,,1,,1,,4,,3,,,,,,,0,5,,,
2180,,,1963,07A,A108,2,08,08,29,1,9,,,,7,,0,,2,,2,,2,,2,,4,,,,,,,0,1,,,
2180,,,1963,07A,A109,1,08,08,164,11,32,,,,14,,7,,10,,11,,14,,14,,51,,,,,,,0,11,,,
2180,,,1963,07A,A109,2,08,08,158,9,35,,,,6,,9,,8,,14,,7,,19,,50,,,,,,,1,9,,,
2180,,,1963,07A,A110,1,08,08,15,2,3,,,,0,,0,,0,,1,,1,,2,,6,,,,,,,0,2,,,
2180,,,1963,07A,A110,2,08,08,25,4,5,,,,1,,2,,2,,1,,1,,6,,3,,,,,,,0,4,,,
2180,,,1963,07A,A111,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A111,2,08,08,1,0,1,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A112,1,08,08,40,0,0,,,,0,,0,,1,,1,,0,,2,,36,,,,,,,0,0,,,
2180,,,1963,07A,A113,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A113,2,08,08,1,0,0,,,,0,,0,,0,,1,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A114,1,08,08,53,0,1,,,,1,,1,,2,,1,,6,,9,,32,,,,,,,0,0,,,
2180,,,1963,07A,A114,2,08,08,58,0,2,,,,2,,6,,15,,14,,4,,6,,8,,,,,,,1,0,,,
2180,,,1963,07A,A115,2,08,08,48,0,0,,,,0,,12,,22,,12,,2,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A116,2,08,08,51,0,0,,,,0,,18,,20,,12,,0,,0,,0,,,,,,,1,0,,,
2180,,,1963,07A,A117,2,08,08,68,0,0,,,,0,,19,,29,,18,,1,,1,,0,,,,,,,0,0,,,
2180,,,1963,07A,A118,2,08,08,19,0,0,,,,0,,5,,9,,4,,1,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A119,2,08,08,4,0,0,,,,0,,0,,4,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A120,2,08,08,395,0,0,,,,2,,111,,150,,109,,20,,2,,0,,,,,,,1,0,,,
2180,,,1963,07A,A121,1,08,08,28,5,3,,,,1,,2,,1,,1,,1,,7,,7,,,,,,,0,5,,,
2180,,,1963,07A,A121,2,08,08,14,3,2,,,,3,,0,,0,,1,,0,,1,,4,,,,,,,0,3,,,
2180,,,1963,07A,A122,1,08,08,5,0,0,,,,0,,0,,0,,0,,0,,0,,5,,,,,,,0,0,,,
2180,,,1963,07A,A122,2,08,08,27,1,0,,,,3,,1,,1,,0,,0,,3,,18,,,,,,,0,1,,,
2180,,,1963,07A,A123,1,08,08,103,1,0,,,,1,,7,,4,,4,,7,,13,,65,,,,,,,1,1,,,
2180,,,1963,07A,A123,2,08,08,159,0,2,,,,3,,9,,5,,8,,9,,13,,108,,,,,,,2,0,,,
2180,,,1963,07A,A124,1,08,08,3,1,0,,,,0,,0,,0,,0,,0,,0,,2,,,,,,,0,1,,,
2180,,,1963,07A,A124,2,08,08,3,1,0,,,,0,,0,,0,,1,,0,,0,,1,,,,,,,0,1,,,
2180,,,1963,07A,A125,1,08,08,1,0,0,,,,0,,0,,0,,0,,0,,1,,0,,,,,,,0,0,,,
2180,,,1963,07A,A125,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A126,1,08,08,53,6,0,,,,0,,2,,1,,6,,7,,9,,22,,,,,,,0,6,,,
2180,,,1963,07A,A126,2,08,08,24,2,3,,,,0,,1,,0,,1,,1,,4,,12,,,,,,,0,2,,,
2180,,,1963,07A,A127,1,08,08,5,3,0,,,,1,,0,,0,,0,,0,,1,,0,,,,,,,0,3,,,
2180,,,1963,07A,A127,2,08,08,4,3,1,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,3,,,
2180,,,1963,07A,A128,1,08,08,77,71,4,,,,1,,0,,0,,0,,0,,1,,0,,,,,,,0,71,,,
2180,,,1963,07A,A128,2,08,08,76,65,5,,,,2,,3,,1,,0,,0,,0,,0,,,,,,,0,65,,,
2180,,,1963,07A,A129,1,08,08,59,52,3,,,,1,,1,,0,,1,,1,,0,,0,,,,,,,0,52,,,
2180,,,1963,07A,A129,2,08,08,31,29,1,,,,1,,0,,0,,0,,0,,0,,0,,,,,,,0,29,,,
2180,,,1963,07A,A130,1,08,08,104,104,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,104,,,
2180,,,1963,07A,A130,2,08,08,74,74,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,74,,,
2180,,,1963,07A,A131,1,08,08,361,361,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,361,,,
2180,,,1963,07A,A131,2,08,08,250,250,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,250,,,
2180,,,1963,07A,A132,1,08,08,506,506,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,506,,,
2180,,,1963,07A,A132,2,08,08,393,393,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,393,,,
2180,,,1963,07A,A133,1,08,08,35,35,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,35,,,
2180,,,1963,07A,A133,2,08,08,18,18,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,18,,,
2180,,,1963,07A,A134,1,08,08,81,81,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,81,,,
2180,,,1963,07A,A134,2,08,08,91,91,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,91,,,
2180,,,1963,07A,A135,1,08,08,820,815,3,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,2,815,,,
2180,,,1963,07A,A135,2,08,08,678,676,2,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,676,,,
2180,,,1963,07A,A136,1,08,08,1315,0,0,,,,0,,0,,0,,0,,7,,177,,1131,,,,,,,0,0,,,
2180,,,1963,07A,A136,2,08,08,1907,0,0,,,,0,,0,,0,,0,,2,,185,,1719,,,,,,,1,0,,,
2180,,,1963,07A,A137,1,08,08,5661,1925,1310,,,,363,,218,,259,,261,,290,,255,,687,,,,,,,93,1925,,,
2180,,,1963,07A,A137,2,08,08,5806,1773,1447,,,,332,,277,,316,,262,,305,,266,,746,,,,,,,82,1773,,,
2180,,,1963,07A,A138,1,08,08,416,1,34,,,,72,,82,,70,,60,,38,,24,,33,,,,,,,2,1,,,
2180,,,1963,07A,A138,2,08,08,131,2,15,,,,26,,29,,14,,13,,10,,11,,11,,,,,,,0,2,,,
2180,,,1963,07A,A139,1,08,08,11,0,0,,,,2,,1,,2,,3,,2,,0,,0,,,,,,,1,0,,,
2180,,,1963,07A,A139,2,08,08,4,1,0,,,,0,,1,,0,,0,,1,,1,,0,,,,,,,0,1,,,
2180,,,1963,07A,A140,1,08,08,168,15,24,,,,14,,18,,13,,18,,25,,21,,19,,,,,,,1,15,,,
2180,,,1963,07A,A140,2,08,08,89,11,16,,,,8,,15,,8,,11,,4,,6,,6,,,,,,,4,11,,,
2180,,,1963,07A,A141,1,08,08,322,6,17,,,,39,,38,,52,,52,,39,,27,,48,,,,,,,4,6,,,
2180,,,1963,07A,A141,2,08,08,84,3,8,,,,7,,7,,6,,9,,7,,10,,27,,,,,,,0,3,,,
2180,,,1963,07A,A142,1,08,08,1,0,0,,,,1,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A142,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A143,1,08,08,20,3,6,,,,4,,2,,2,,2,,0,,1,,0,,,,,,,0,3,,,
2180,,,1963,07A,A143,2,08,08,8,0,4,,,,1,,0,,2,,0,,0,,0,,1,,,,,,,0,0,,,
2180,,,1963,07A,A144,1,08,08,51,2,30,,,,6,,5,,2,,1,,0,,0,,4,,,,,,,1,2,,,
2180,,,1963,07A,A144,2,08,08,40,6,21,,,,8,,3,,0,,0,,1,,1,,0,,,,,,,0,6,,,
2180,,,1963,07A,A145,1,08,08,22,0,1,,,,3,,7,,3,,5,,2,,1,,0,,,,,,,0,0,,,
2180,,,1963,07A,A145,2,08,08,7,0,0,,,,6,,0,,1,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A146,1,08,08,214,3,31,,,,36,,48,,32,,19,,22,,10,,10,,,,,,,3,3,,,
2180,,,1963,07A,A146,2,08,08,59,3,20,,,,15,,7,,4,,1,,4,,3,,2,,,,,,,0,3,,,
2180,,,1963,07A,A147,1,08,08,542,22,25,,,,80,,92,,86,,71,,51,,49,,56,,,,,,,10,22,,,
2180,,,1963,07A,A147,2,08,08,240,18,24,,,,92,,25,,11,,19,,12,,19,,19,,,,,,,1,18,,,
2180,,,1963,07A,A148,1,08,08,31,0,0,,,,1,,9,,7,,7,,3,,1,,3,,,,,,,0,0,,,
2180,,,1963,07A,A148,2,08,08,12,0,0,,,,1,,7,,3,,1,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A149,1,08,08,369,3,3,,,,10,,91,,108,,70,,47,,19,,12,,,,,,,6,3,,,
2180,,,1963,07A,A149,2,08,08,47,0,1,,,,4,,13,,14,,9,,2,,0,,4,,,,,,,0,0,,,
2180,,,1963,07A,A150,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1963,07A,A150,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A000,1,08,08,30351,11154,6603,,,,1684,,1087,,1170,,1195,,1290,,1627,,4431,,,,,,,110,11154,,,
2180,,,1964,07A,A000,2,08,08,28638,9454,6800,,,,1459,,974,,1107,,1135,,1136,,1362,,5093,,,,,,,118,9454,,,
2180,,,1964,07A,A001,1,08,08,569,11,35,,,,21,,54,,103,,73,,78,,73,,117,,,,,,,4,11,,,
2180,,,1964,07A,A001,2,08,08,453,12,34,,,,19,,59,,92,,64,,42,,53,,76,,,,,,,2,12,,,
2180,,,1964,07A,A002,1,08,08,28,4,12,,,,6,,0,,4,,0,,0,,0,,2,,,,,,,0,4,,,
2180,,,1964,07A,A002,2,08,08,16,1,5,,,,7,,1,,2,,0,,0,,0,,0,,,,,,,0,1,,,
2180,,,1964,07A,A003,1,08,08,18,0,1,,,,3,,3,,2,,3,,3,,0,,3,,,,,,,0,0,,,
2180,,,1964,07A,A003,2,08,08,24,1,3,,,,3,,2,,2,,1,,4,,5,,3,,,,,,,0,1,,,
2180,,,1964,07A,A004,1,08,08,7,0,1,,,,3,,0,,1,,1,,0,,1,,0,,,,,,,0,0,,,
2180,,,1964,07A,A004,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A005,1,08,08,17,0,1,,,,3,,2,,2,,1,,2,,3,,3,,,,,,,0,0,,,
2180,,,1964,07A,A005,2,08,08,21,1,2,,,,2,,3,,2,,2,,6,,2,,1,,,,,,,0,1,,,
2180,,,1964,07A,A006,1,08,08,8,5,0,,,,2,,0,,0,,1,,0,,0,,0,,,,,,,0,5,,,
2180,,,1964,07A,A006,2,08,08,4,3,0,,,,1,,0,,0,,0,,0,,0,,0,,,,,,,0,3,,,
2180,,,1964,07A,A007,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A007,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A008,1,08,08,1,0,0,,,,0,,0,,0,,0,,0,,1,,0,,,,,,,0,0,,,
2180,,,1964,07A,A008,2,08,08,1,0,1,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A009,1,08,08,1,0,0,,,,0,,0,,0,,0,,0,,0,,1,,,,,,,0,0,,,
2180,,,1964,07A,A009,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A010,1,08,08,7,0,0,,,,1,,1,,0,,1,,0,,0,,4,,,,,,,0,0,,,
2180,,,1964,07A,A010,2,08,08,9,0,0,,,,0,,1,,1,,0,,1,,3,,3,,,,,,,0,0,,,
2180,,,1964,07A,A011,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A011,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A012,1,08,08,57,6,10,,,,9,,13,,10,,2,,2,,3,,2,,,,,,,0,6,,,
2180,,,1964,07A,A012,2,08,08,52,4,8,,,,9,,13,,5,,8,,3,,1,,1,,,,,,,0,4,,,
2180,,,1964,07A,A013,1,08,08,9,1,2,,,,2,,1,,0,,0,,1,,0,,2,,,,,,,0,1,,,
2180,,,1964,07A,A013,2,08,08,11,5,4,,,,0,,1,,0,,0,,0,,0,,1,,,,,,,0,5,,,
2180,,,1964,07A,A014,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A014,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A015,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A015,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A016,1,08,08,128,16,35,,,,7,,6,,4,,6,,9,,17,,27,,,,,,,1,16,,,
2180,,,1964,07A,A016,2,08,08,118,10,25,,,,6,,5,,5,,6,,9,,10,,42,,,,,,,0,10,,,
2180,,,1964,07A,A017,1,08,08,1,0,1,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A017,2,08,08,1,0,1,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A018,1,08,08,2,1,1,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,1,,,
2180,,,1964,07A,A018,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A019,1,08,08,14,4,2,,,,1,,2,,2,,0,,0,,2,,1,,,,,,,0,4,,,
2180,,,1964,07A,A019,2,08,08,11,4,2,,,,1,,0,,0,,0,,0,,2,,2,,,,,,,0,4,,,
2180,,,1964,07A,A020,1,08,08,50,11,9,,,,5,,4,,6,,2,,2,,6,,5,,,,,,,0,11,,,
2180,,,1964,07A,A020,2,08,08,57,12,17,,,,9,,3,,7,,2,,3,,1,,3,,,,,,,0,12,,,
2180,,,1964,07A,A021,1,08,08,43,8,26,,,,9,,0,,0,,0,,0,,0,,0,,,,,,,0,8,,,
2180,,,1964,07A,A021,2,08,08,40,9,22,,,,7,,0,,1,,1,,0,,0,,0,,,,,,,0,9,,,
2180,,,1964,07A,A022,1,08,08,1474,663,722,,,,83,,3,,1,,0,,0,,0,,0,,,,,,,2,663,,,
2180,,,1964,07A,A022,2,08,08,1617,692,813,,,,99,,4,,2,,0,,0,,0,,4,,,,,,,3,692,,,
2180,,,1964,07A,A023,1,08,08,2,1,1,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,1,,,
2180,,,1964,07A,A023,2,08,08,3,2,0,,,,0,,0,,0,,0,,0,,0,,1,,,,,,,0,2,,,
2180,,,1964,07A,A024,1,08,08,6,0,0,,,,3,,2,,0,,1,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A024,2,08,08,3,0,0,,,,2,,1,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A025,1,08,08,5,0,0,,,,0,,0,,0,,2,,2,,0,,1,,,,,,,0,0,,,
2180,,,1964,07A,A025,2,08,08,3,0,0,,,,0,,0,,1,,0,,0,,0,,2,,,,,,,0,0,,,
2180,,,1964,07A,A026,1,08,08,1001,857,19,,,,52,,16,,12,,14,,10,,12,,7,,,,,,,2,857,,,
2180,,,1964,07A,A026,2,08,08,727,655,12,,,,18,,5,,10,,7,,5,,7,,7,,,,,,,1,655,,,
2180,,,1964,07A,A027,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A027,2,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A028,1,08,08,16,3,6,,,,5,,1,,0,,0,,1,,0,,0,,,,,,,0,3,,,
2180,,,1964,07A,A028,2,08,08,15,4,8,,,,3,,0,,0,,0,,0,,0,,0,,,,,,,0,4,,,
2180,,,1964,07A,A029,1,08,08,9,2,2,,,,3,,0,,0,,1,,0,,0,,1,,,,,,,0,2,,,
2180,,,1964,07A,A029,2,08,08,9,2,3,,,,0,,1,,1,,2,,0,,0,,0,,,,,,,0,2,,,
2180,,,1964,07A,A030,1,08,08,0,0,0,,,,0,,0,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A030,2,08,08,1,0,0,,,,0,,1,,0,,0,,0,,0,,0,,,,,,,0,0,,,
2180,,,1964,07A,A031,1,08,08,26,8,16,,,,2,,0,,0,,0,,0,,0,,0,,,,,,,0,8,,,
2180,,,1964,07A,A031,2,08,08,35,12,20,,,,1,,2,,0,,0,,0,,0,,0,,,,,,,0,12,,,
